id,chapter,model_name,gdp_rating,interest_rate_rating,inflation_rating,employment_rating,stock_market_rating,confidence_level,justification
3340,2024-07-16,1974-2-san_francisco,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3341,2024-07-16,1974-2-st_louis,anthropic.claude-v2,gdp,0,Mock justification for gdp
3342,2024-07-16,1974-2-st_louis,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3343,2024-07-16,1974-2-st_louis,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3344,2024-07-16,1974-2-st_louis,anthropic.claude-v2,employment,-1,Mock justification for employment
3345,2024-07-16,1974-2-st_louis,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3346,2024-07-16,1974-2-st_louis,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3347,2024-07-16,1974-2-st_louis,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3348,2024-07-16,1974-2-st_louis,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3349,2024-07-16,1974-2-st_louis,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3350,2024-07-16,1974-2-st_louis,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3351,2024-07-16,1974-3-atlanta,anthropic.claude-v2,gdp,-1,Mock justification for gdp
3352,2024-07-16,1974-3-atlanta,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3353,2024-07-16,1974-3-atlanta,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3354,2024-07-16,1974-3-atlanta,anthropic.claude-v2,employment,0,Mock justification for employment
3355,2024-07-16,1974-3-atlanta,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3356,2024-07-16,1974-3-atlanta,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3357,2024-07-16,1974-3-atlanta,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3358,2024-07-16,1974-3-atlanta,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3359,2024-07-16,1974-3-atlanta,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3360,2024-07-16,1974-3-atlanta,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3361,2024-07-16,1974-3-boston,anthropic.claude-v2,gdp,-1,Mock justification for gdp
3362,2024-07-16,1974-3-boston,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3363,2024-07-16,1974-3-boston,anthropic.claude-v2,inflation,1,Mock justification for inflation
3364,2024-07-16,1974-3-boston,anthropic.claude-v2,employment,0,Mock justification for employment
3365,2024-07-16,1974-3-boston,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3366,2024-07-16,1974-3-boston,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3367,2024-07-16,1974-3-boston,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3368,2024-07-16,1974-3-boston,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
3369,2024-07-16,1974-3-boston,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3370,2024-07-16,1974-3-boston,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3371,2024-07-16,1974-3-chicago,anthropic.claude-v2,gdp,1,Mock justification for gdp
3372,2024-07-16,1974-3-chicago,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3373,2024-07-16,1974-3-chicago,anthropic.claude-v2,inflation,1,Mock justification for inflation
3374,2024-07-16,1974-3-chicago,anthropic.claude-v2,employment,-1,Mock justification for employment
3375,2024-07-16,1974-3-chicago,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3376,2024-07-16,1974-3-chicago,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3377,2024-07-16,1974-3-chicago,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3378,2024-07-16,1974-3-chicago,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3379,2024-07-16,1974-3-chicago,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3380,2024-07-16,1974-3-chicago,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
3381,2024-07-16,1974-3-cleveland,anthropic.claude-v2,gdp,0,Mock justification for gdp
3382,2024-07-16,1974-3-cleveland,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3383,2024-07-16,1974-3-cleveland,anthropic.claude-v2,inflation,0,Mock justification for inflation
3384,2024-07-16,1974-3-cleveland,anthropic.claude-v2,employment,-1,Mock justification for employment
3385,2024-07-16,1974-3-cleveland,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3386,2024-07-16,1974-3-cleveland,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3387,2024-07-16,1974-3-cleveland,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3388,2024-07-16,1974-3-cleveland,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
3389,2024-07-16,1974-3-cleveland,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3390,2024-07-16,1974-3-cleveland,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3391,2024-07-16,1974-3-dallas,anthropic.claude-v2,gdp,0,Mock justification for gdp
3392,2024-07-16,1974-3-dallas,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3393,2024-07-16,1974-3-dallas,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3394,2024-07-16,1974-3-dallas,anthropic.claude-v2,employment,-1,Mock justification for employment
3395,2024-07-16,1974-3-dallas,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3396,2024-07-16,1974-3-dallas,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3397,2024-07-16,1974-3-dallas,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3398,2024-07-16,1974-3-dallas,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3399,2024-07-16,1974-3-dallas,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3400,2024-07-16,1974-3-dallas,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3401,2024-07-16,1974-3-kensas_city,anthropic.claude-v2,gdp,0,Mock justification for gdp
3402,2024-07-16,1974-3-kensas_city,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3403,2024-07-16,1974-3-kensas_city,anthropic.claude-v2,inflation,1,Mock justification for inflation
3404,2024-07-16,1974-3-kensas_city,anthropic.claude-v2,employment,1,Mock justification for employment
3405,2024-07-16,1974-3-kensas_city,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3406,2024-07-16,1974-3-kensas_city,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3407,2024-07-16,1974-3-kensas_city,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
3408,2024-07-16,1974-3-kensas_city,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3409,2024-07-16,1974-3-kensas_city,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3410,2024-07-16,1974-3-kensas_city,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3411,2024-07-16,1974-3-minneapolis,anthropic.claude-v2,gdp,-1,Mock justification for gdp
3412,2024-07-16,1974-3-minneapolis,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3413,2024-07-16,1974-3-minneapolis,anthropic.claude-v2,inflation,0,Mock justification for inflation
3414,2024-07-16,1974-3-minneapolis,anthropic.claude-v2,employment,-1,Mock justification for employment
3415,2024-07-16,1974-3-minneapolis,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3416,2024-07-16,1974-3-minneapolis,ai21.j2-ultra-v1,gdp,-1,Mock justification for gdp
3417,2024-07-16,1974-3-minneapolis,ai21.j2-ultra-v1,interest_rate,0,Mock justification for interest_rate
3418,2024-07-16,1974-3-minneapolis,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3419,2024-07-16,1974-3-minneapolis,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3420,2024-07-16,1974-3-minneapolis,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3421,2024-07-16,1974-3-national_summary,anthropic.claude-v2,gdp,-1,Mock justification for gdp
3422,2024-07-16,1974-3-national_summary,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3423,2024-07-16,1974-3-national_summary,anthropic.claude-v2,inflation,0,Mock justification for inflation
3424,2024-07-16,1974-3-national_summary,anthropic.claude-v2,employment,-1,Mock justification for employment
3425,2024-07-16,1974-3-national_summary,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3426,2024-07-16,1974-3-national_summary,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3427,2024-07-16,1974-3-national_summary,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3428,2024-07-16,1974-3-national_summary,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3429,2024-07-16,1974-3-national_summary,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3430,2024-07-16,1974-3-national_summary,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3431,2024-07-16,1974-3-new_york,anthropic.claude-v2,gdp,1,Mock justification for gdp
3432,2024-07-16,1974-3-new_york,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3433,2024-07-16,1974-3-new_york,anthropic.claude-v2,inflation,0,Mock justification for inflation
3434,2024-07-16,1974-3-new_york,anthropic.claude-v2,employment,-1,Mock justification for employment
3435,2024-07-16,1974-3-new_york,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3436,2024-07-16,1974-3-new_york,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3437,2024-07-16,1974-3-new_york,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3438,2024-07-16,1974-3-new_york,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3439,2024-07-16,1974-3-new_york,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3440,2024-07-16,1974-3-new_york,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3441,2024-07-16,1974-3-philadelphia,anthropic.claude-v2,gdp,1,Mock justification for gdp
3442,2024-07-16,1974-3-philadelphia,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3443,2024-07-16,1974-3-philadelphia,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3444,2024-07-16,1974-3-philadelphia,anthropic.claude-v2,employment,1,Mock justification for employment
3445,2024-07-16,1974-3-philadelphia,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3446,2024-07-16,1974-3-philadelphia,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3447,2024-07-16,1974-3-philadelphia,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
3448,2024-07-16,1974-3-philadelphia,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3449,2024-07-16,1974-3-philadelphia,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3450,2024-07-16,1974-3-philadelphia,ai21.j2-ultra-v1,stock_market,-1,Mock justification for stock_market
3451,2024-07-16,1974-3-richmond,anthropic.claude-v2,gdp,0,Mock justification for gdp
3452,2024-07-16,1974-3-richmond,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3453,2024-07-16,1974-3-richmond,anthropic.claude-v2,inflation,1,Mock justification for inflation
3454,2024-07-16,1974-3-richmond,anthropic.claude-v2,employment,-1,Mock justification for employment
3455,2024-07-16,1974-3-richmond,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3456,2024-07-16,1974-3-richmond,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3457,2024-07-16,1974-3-richmond,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3458,2024-07-16,1974-3-richmond,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3459,2024-07-16,1974-3-richmond,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3460,2024-07-16,1974-3-richmond,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3461,2024-07-16,1974-3-san_francisco,anthropic.claude-v2,gdp,0,Mock justification for gdp
3462,2024-07-16,1974-3-san_francisco,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3463,2024-07-16,1974-3-san_francisco,anthropic.claude-v2,inflation,1,Mock justification for inflation
3464,2024-07-16,1974-3-san_francisco,anthropic.claude-v2,employment,0,Mock justification for employment
3465,2024-07-16,1974-3-san_francisco,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3466,2024-07-16,1974-3-san_francisco,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3467,2024-07-16,1974-3-san_francisco,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3468,2024-07-16,1974-3-san_francisco,ai21.j2-ultra-v1,inflation,1,Mock justification for inflation
3469,2024-07-16,1974-3-san_francisco,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3470,2024-07-16,1974-3-san_francisco,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
3471,2024-07-16,1974-3-st_louis,anthropic.claude-v2,gdp,1,Mock justification for gdp
3472,2024-07-16,1974-3-st_louis,anthropic.claude-v2,interest_rate,-1,Mock justification for interest_rate
3473,2024-07-16,1974-3-st_louis,anthropic.claude-v2,inflation,1,Mock justification for inflation
3474,2024-07-16,1974-3-st_louis,anthropic.claude-v2,employment,1,Mock justification for employment
3475,2024-07-16,1974-3-st_louis,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3476,2024-07-16,1974-3-st_louis,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3477,2024-07-16,1974-3-st_louis,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3478,2024-07-16,1974-3-st_louis,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
3479,2024-07-16,1974-3-st_louis,ai21.j2-ultra-v1,employment,-1,Mock justification for employment
3480,2024-07-16,1974-3-st_louis,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
3481,2024-07-16,1974-4-atlanta,anthropic.claude-v2,gdp,1,Mock justification for gdp
3482,2024-07-16,1974-4-atlanta,anthropic.claude-v2,interest_rate,1,Mock justification for interest_rate
3483,2024-07-16,1974-4-atlanta,anthropic.claude-v2,inflation,1,Mock justification for inflation
3484,2024-07-16,1974-4-atlanta,anthropic.claude-v2,employment,-1,Mock justification for employment
3485,2024-07-16,1974-4-atlanta,anthropic.claude-v2,stock_market,0,Mock justification for stock_market
3486,2024-07-16,1974-4-atlanta,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3487,2024-07-16,1974-4-atlanta,ai21.j2-ultra-v1,interest_rate,1,Mock justification for interest_rate
3488,2024-07-16,1974-4-atlanta,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
3489,2024-07-16,1974-4-atlanta,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3490,2024-07-16,1974-4-atlanta,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
3491,2024-07-16,1974-4-boston,anthropic.claude-v2,gdp,1,Mock justification for gdp
3492,2024-07-16,1974-4-boston,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3493,2024-07-16,1974-4-boston,anthropic.claude-v2,inflation,1,Mock justification for inflation
3494,2024-07-16,1974-4-boston,anthropic.claude-v2,employment,0,Mock justification for employment
3495,2024-07-16,1974-4-boston,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3496,2024-07-16,1974-4-boston,ai21.j2-ultra-v1,gdp,1,Mock justification for gdp
3497,2024-07-16,1974-4-boston,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3498,2024-07-16,1974-4-boston,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
3499,2024-07-16,1974-4-boston,ai21.j2-ultra-v1,employment,0,Mock justification for employment
3500,2024-07-16,1974-4-boston,ai21.j2-ultra-v1,stock_market,0,Mock justification for stock_market
3501,2024-07-16,1974-4-chicago,anthropic.claude-v2,gdp,0,Mock justification for gdp
3502,2024-07-16,1974-4-chicago,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3503,2024-07-16,1974-4-chicago,anthropic.claude-v2,inflation,0,Mock justification for inflation
3504,2024-07-16,1974-4-chicago,anthropic.claude-v2,employment,1,Mock justification for employment
3505,2024-07-16,1974-4-chicago,anthropic.claude-v2,stock_market,1,Mock justification for stock_market
3506,2024-07-16,1974-4-chicago,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3507,2024-07-16,1974-4-chicago,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3508,2024-07-16,1974-4-chicago,ai21.j2-ultra-v1,inflation,0,Mock justification for inflation
3509,2024-07-16,1974-4-chicago,ai21.j2-ultra-v1,employment,1,Mock justification for employment
3510,2024-07-16,1974-4-chicago,ai21.j2-ultra-v1,stock_market,1,Mock justification for stock_market
3511,2024-07-16,1974-4-cleveland,anthropic.claude-v2,gdp,1,Mock justification for gdp
3512,2024-07-16,1974-4-cleveland,anthropic.claude-v2,interest_rate,0,Mock justification for interest_rate
3513,2024-07-16,1974-4-cleveland,anthropic.claude-v2,inflation,-1,Mock justification for inflation
3514,2024-07-16,1974-4-cleveland,anthropic.claude-v2,employment,1,Mock justification for employment
3515,2024-07-16,1974-4-cleveland,anthropic.claude-v2,stock_market,-1,Mock justification for stock_market
3516,2024-07-16,1974-4-cleveland,ai21.j2-ultra-v1,gdp,0,Mock justification for gdp
3517,2024-07-16,1974-4-cleveland,ai21.j2-ultra-v1,interest_rate,-1,Mock justification for interest_rate
3518,2024-07-16,1974-4-cleveland,ai21.j2-ultra-v1,inflation,-1,Mock justification for inflation
